ID_T,ID_D_N,ID_Fecha,Fecha,Dia Semana,Laboral Festivo,Dia Noche,Mes,Fase,Anillos diarios,Anillos acumulados,Longitud Tunel Acumulada,Metros tunel por dia,PK Tuneladora,Geologia,Notas,Produccion Diaria,Tipo,Tipo_Nivel_1,Scatter Excavacion,Scatter Montaje,Parada_Tipo_Desglose,Minutos,Impotancia Parada
1100,389,195,7/1/2014,Martes,Laboral,D,Enero,Main Drive,4,239,351.384,5.652,35424.006,S (III) ,,SI,Parada ,Parada Planificada,,,Reinicio Produccion,180,Moderada
1101,389,195,7/1/2014,Martes,Laboral,D,Enero,Main Drive,4,239,351.384,5.652,35424.006,S (III) ,,SI,Producción,Excavación,Excavación,,Excavación,460,Muy Larga
1102,390,195,7/1/2014,Martes,Laboral,N,Enero,Main Drive,4,239,351.384,5.652,35424.006,S (III) ,,SI,Parada ,Parada No Planificada - Logistica,,,Limpieza Tuberias Mortero,40,Leve
1103,390,195,7/1/2014,Martes,Laboral,N,Enero,Main Drive,4,239,351.384,5.652,35424.006,S (III) ,,SI,Parada ,Parada Planificada,,,Topografia,150,Moderada
1104,390,195,7/1/2014,Martes,Laboral,N,Enero,Main Drive,4,239,351.384,5.652,35424.006,S (III) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,175,Moderada
1105,390,195,7/1/2014,Martes,Laboral,N,Enero,Main Drive,4,239,351.384,5.652,35424.006,S (III) ,,SI,Producción,Excavación,Excavación,,Excavación,355,Larga
1106,391,196,8/1/2014,Miercoles,Laboral,D,Enero,Main Drive,4,243,356.96,5.576,35429.582,S (III) ,,SI,Parada ,Parada No Planificada - Paradas TBM,,,Sistema Acondicionamiento,30,Leve
1107,391,196,8/1/2014,Miercoles,Laboral,D,Enero,Main Drive,4,243,356.96,5.576,35429.582,S (III) ,,SI,Parada ,Parada No Planificada - Paradas TBM,,,Sistema PLC,35,Leve
1108,391,196,8/1/2014,Miercoles,Laboral,D,Enero,Main Drive,4,243,356.96,5.576,35429.582,S (III) ,,SI,Parada ,Parada Planificada,,,Reinicio Produccion,60,Leve
1109,391,196,8/1/2014,Miercoles,Laboral,D,Enero,Main Drive,4,243,356.96,5.576,35429.582,S (III) ,,SI,Producción,Construccion Anillo,,Construccion Anillo,Construccion Anillo,95,Moderada
1110,391,196,8/1/2014,Miercoles,Laboral,D,Enero,Main Drive,4,243,356.96,5.576,35429.582,S (III) ,,SI,Parada ,Parada Planificada,,,Topografia,120,Moderada
1111,391,196,8/1/2014,Miercoles,Laboral,D,Enero,Main Drive,4,243,356.96,5.576,35429.582,S (III) ,,SI,Producción,Excavación,Excavación,,Excavación,380,Muy Larga
1112,392,196,8/1/2014,Miercoles,Laboral,N,Enero,Main Drive,4,243,356.96,5.576,35429.582,S (III) ,,SI,Parada ,Parada No Planificada - Logistica,,,Limpieza Tuberias Mortero,40,Leve
